HHID,residence,region,wealth_q
290003,Urban,Plain,Richest
290004,Urban,Plain,Richest
290005,Urban,Plain,Richest
290006,Urban,Plain,Richest
290007,Urban,Plain,Richest
290008,Urban,Plain,Richest
290009,Urban,Plain,Richest
290010,Urban,Plain,Richest
290011,Urban,Plain,Richest
290012,Urban,Plain,Richest
290013,Urban,Plain,Richest
290014,Urban,Plain,Richest
290015,Urban,Plain,Richest
290017,Urban,Plain,Richest
290018,Urban,Plain,Richest
290020,Urban,Plain,Richest
290021,Urban,Plain,Richest
290022,Urban,Plain,Rich
290023,Urban,Plain,Rich
290024,Urban,Plain,Richest
291001,Urban,Plain,Richest
291002,Urban,Plain,Richest
291004,Urban,Plain,Richest
291005,Urban,Plain,Richest
291006,Urban,Plain,Richest
291007,Urban,Plain,Richest
291008,Urban,Plain,Richest
291009,Urban,Plain,Richest
291010,Urban,Plain,Richest
291011,Urban,Plain,Richest
291012,Urban,Plain,Richest
291013,Urban,Plain,Richest
291014,Urban,Plain,Rich
291015,Urban,Plain,Rich
291016,Urban,Plain,Richest
291017,Urban,Plain,Richest
291018,Urban,Plain,Middle
291019,Urban,Plain,Rich
291020,Urban,Plain,Poor
291021,Urban,Plain,Poor
291022,Urban,Plain,Richest
291023,Urban,Plain,Richest
291024,Urban,Plain,Richest
292001,Rural,Plain,Middle
292002,Rural,Plain,Richest
292003,Rural,Plain,Middle
292004,Rural,Plain,Middle
292005,Rural,Plain,Poorest
292006,Rural,Plain,Poorest
292007,Rural,Plain,Middle
292008,Rural,Plain,Poorest
292009,Rural,Plain,Poor
292010,Rural,Plain,Poor
292011,Rural,Plain,Poorest
292012,Rural,Plain,Poor
292013,Rural,Plain,Middle
292014,Rural,Plain,Poor
292015,Rural,Plain,Poorest
292016,Rural,Plain,Middle
292017,Rural,Plain,Middle
292019,Rural,Plain,Middle
292020,Rural,Plain,Rich
292021,Rural,Plain,Middle
292022,Rural,Plain,Middle
292023,Rural,Plain,Poor
292024,Rural,Plain,Poor
292025,Rural,Plain,Poor
292026,Rural,Plain,Rich
292027,Rural,Plain,Rich
293001,Rural,Plain,Poorest
293002,Rural,Plain,Poorest
293003,Rural,Plain,Poor
293004,Rural,Plain,Poorest
293005,Rural,Plain,Poorest
293006,Rural,Plain,Poor
293007,Rural,Plain,Poor
293008,Rural,Plain,Middle
293009,Rural,Plain,Poorest
293010,Rural,Plain,Rich
293011,Rural,Plain,Poor
293013,Rural,Plain,Middle
293014,Rural,Plain,Poorest
293015,Rural,Plain,Poorest
293016,Rural,Plain,Poor
293017,Rural,Plain,Middle
293018,Rural,Plain,Poorest
293019,Rural,Plain,Poor
293020,Rural,Plain,Middle
293021,Rural,Plain,Rich
293022,Rural,Plain,Poorest
293023,Rural,Plain,Poorest
293024,Rural,Plain,Poor
293025,Rural,Plain,Poor
293026,Rural,Plain,Poorest
293027,Rural,Plain,Middle
293028,Rural,Plain,Poor
294001,Rural,Plain,Middle
294002,Rural,Plain,Poorest
294003,Rural,Plain,Poor
294004,Rural,Plain,Middle
294005,Rural,Plain,Middle
294006,Rural,Plain,Poorest
294007,Rural,Plain,Rich
294008,Rural,Plain,Middle
294009,Rural,Plain,Middle
294010,Rural,Plain,Rich
294011,Rural,Plain,Poor
294012,Rural,Plain,Middle
294013,Rural,Plain,Poor
294014,Rural,Plain,Poor
294015,Rural,Plain,Rich
294016,Rural,Plain,Poorest
294017,Rural,Plain,Poor
294018,Rural,Plain,Rich
294019,Rural,Plain,Poor
294020,Rural,Plain,Poor
294021,Rural,Plain,Poor
294022,Rural,Plain,Middle
294023,Rural,Plain,Rich
294024,Rural,Plain,Rich
294025,Rural,Plain,Middle
294026,Rural,Plain,Middle
294027,Rural,Plain,Poorest
294028,Rural,Plain,Middle
295001,Rural,Plain,Middle
295002,Rural,Plain,Poor
295003,Rural,Plain,Middle
295004,Rural,Plain,Middle
295005,Rural,Plain,Rich
295007,Rural,Plain,Rich
295008,Rural,Plain,Middle
295009,Rural,Plain,Rich
295010,Rural,Plain,Rich
295012,Rural,Plain,Poor
295013,Rural,Plain,Poor
295014,Rural,Plain,Middle
295015,Rural,Plain,Poor
295016,Rural,Plain,Poorest
295017,Rural,Plain,Rich
295018,Rural,Plain,Middle
295019,Rural,Plain,Poorest
295020,Rural,Plain,Middle
295021,Rural,Plain,Middle
295022,Rural,Plain,Poor
295023,Rural,Plain,Rich
295024,Rural,Plain,Middle
295025,Rural,Plain,Middle
295026,Rural,Plain,Rich
295027,Rural,Plain,Poor
295028,Rural,Plain,Middle
296001,Rural,Plain,Poor
296002,Rural,Plain,Poor
296003,Rural,Plain,Middle
296004,Rural,Plain,Poor
296005,Rural,Plain,Middle
296006,Rural,Plain,Poorest
296007,Rural,Plain,Poorest
296008,Rural,Plain,Poor
296009,Rural,Plain,Poorest
296010,Rural,Plain,Middle
296011,Rural,Plain,Middle
296012,Rural,Plain,Middle
296013,Rural,Plain,Middle
296014,Rural,Plain,Richest
296015,Rural,Plain,Poor
296016,Rural,Plain,Poor
296017,Rural,Plain,Poor
296018,Rural,Plain,Poor
296019,Rural,Plain,Poorest
296020,Rural,Plain,Poor
296021,Rural,Plain,Middle
296023,Rural,Plain,Middle
296024,Rural,Plain,Middle
296025,Rural,Plain,Rich
296026,Rural,Plain,Middle
296027,Rural,Plain,Middle
296028,Rural,Plain,Middle
297001,Rural,Great Lake,Poorest
297002,Rural,Great Lake,Poor
297003,Rural,Great Lake,Poorest
297004,Rural,Great Lake,Poorest
297005,Rural,Great Lake,Poorest
297006,Rural,Great Lake,Poor
297007,Rural,Great Lake,Poor
297008,Rural,Great Lake,Poor
297009,Rural,Great Lake,Poorest
297010,Rural,Great Lake,Poorest
297011,Rural,Great Lake,Poorest
297012,Rural,Great Lake,Poor
297013,Rural,Great Lake,Poorest
297014,Rural,Great Lake,Poorest
297015,Rural,Great Lake,Poor
297016,Rural,Great Lake,Poorest
297017,Rural,Great Lake,Poorest
297018,Rural,Great Lake,Poorest
297019,Rural,Great Lake,Poorest
297020,Rural,Great Lake,Middle
297021,Rural,Great Lake,Poorest
297022,Rural,Great Lake,Middle
297023,Rural,Great Lake,Poorest
297024,Rural,Great Lake,Poorest
297025,Rural,Great Lake,Poorest
297026,Rural,Great Lake,Middle
297027,Rural,Great Lake,Poorest
297028,Rural,Great Lake,Poorest
298001,Rural,Great Lake,Poor
298002,Rural,Great Lake,Poor
298003,Rural,Great Lake,Middle
298004,Rural,Great Lake,Middle
298005,Rural,Great Lake,Rich
298006,Rural,Great Lake,Poor
298007,Rural,Great Lake,Middle
298008,Rural,Great Lake,Poor
298009,Rural,Great Lake,Middle
298010,Rural,Great Lake,Middle
298011,Rural,Great Lake,Poorest
298012,Rural,Great Lake,Poor
298013,Rural,Great Lake,Middle
298014,Rural,Great Lake,Middle
298015,Rural,Great Lake,Middle
298016,Rural,Great Lake,Middle
298017,Rural,Great Lake,Rich
298018,Rural,Great Lake,Middle
298019,Rural,Great Lake,Rich
298020,Rural,Great Lake,Poor
298021,Rural,Great Lake,Rich
298022,Rural,Great Lake,Richest
298023,Rural,Great Lake,Poor
298024,Rural,Great Lake,Rich
298025,Rural,Great Lake,Rich
298026,Rural,Great Lake,Middle
298027,Rural,Great Lake,Poor
298028,Rural,Great Lake,Rich
299001,Rural,Great Lake,Poor
299002,Rural,Great Lake,Poor
299003,Rural,Great Lake,Poor
299004,Rural,Great Lake,Poor
299005,Rural,Great Lake,Poorest
299006,Rural,Great Lake,Poorest
299007,Rural,Great Lake,Poorest
299008,Rural,Great Lake,Poorest
299009,Rural,Great Lake,Poorest
299010,Rural,Great Lake,Rich
299012,Rural,Great Lake,Poorest
299013,Rural,Great Lake,Middle
299014,Rural,Great Lake,Poorest
299015,Rural,Great Lake,Middle
299016,Rural,Great Lake,Rich
299017,Rural,Great Lake,Poor
299018,Rural,Great Lake,Middle
299019,Rural,Great Lake,Middle
299020,Rural,Great Lake,Poorest
299022,Rural,Great Lake,Poorest
299023,Rural,Great Lake,Rich
299024,Rural,Great Lake,Middle
299025,Rural,Great Lake,Middle
299026,Rural,Great Lake,Middle
299027,Rural,Great Lake,Rich
299028,Rural,Great Lake,Poor
300001,Rural,Great Lake,Middle
300002,Rural,Great Lake,Poor
300003,Rural,Great Lake,Middle
300004,Rural,Great Lake,Poor
300005,Rural,Great Lake,Middle
300006,Rural,Great Lake,Poorest
300007,Rural,Great Lake,Poorest
300008,Rural,Great Lake,Poorest
300009,Rural,Great Lake,Middle
300010,Rural,Great Lake,Poorest
300011,Rural,Great Lake,Middle
300012,Rural,Great Lake,Poor
300013,Rural,Great Lake,Poor
300016,Rural,Great Lake,Poor
300017,Rural,Great Lake,Poor
300018,Rural,Great Lake,Poor
300019,Rural,Great Lake,Poor
300021,Rural,Great Lake,Poorest
300022,Rural,Great Lake,Poorest
300023,Rural,Great Lake,Middle
300024,Rural,Great Lake,Poor
300025,Rural,Great Lake,Rich
300026,Rural,Great Lake,Middle
300027,Rural,Great Lake,Rich
300028,Rural,Great Lake,Poor
301001,Rural,Great Lake,Poor
301002,Rural,Great Lake,Poor
301003,Rural,Great Lake,Poorest
301004,Rural,Great Lake,Middle
301005,Rural,Great Lake,Poorest
301006,Rural,Great Lake,Middle
301007,Rural,Great Lake,Middle
301008,Rural,Great Lake,Poorest
301009,Rural,Great Lake,Poor
301010,Rural,Great Lake,Poor
301011,Rural,Great Lake,Poorest
301012,Rural,Great Lake,Poor
301013,Rural,Great Lake,Rich
301014,Rural,Great Lake,Poorest
301015,Rural,Great Lake,Poorest
301016,Rural,Great Lake,Poorest
301017,Rural,Great Lake,Poorest
301018,Rural,Great Lake,Poorest
301019,Rural,Great Lake,Middle
301020,Rural,Great Lake,Poor
301021,Rural,Great Lake,Poorest
301022,Rural,Great Lake,Middle
301023,Rural,Great Lake,Poor
301024,Rural,Great Lake,Poor
301025,Rural,Great Lake,Middle
301027,Rural,Great Lake,Poorest
301028,Rural,Great Lake,Poorest
302001,Rural,Great Lake,Rich
302002,Rural,Great Lake,Rich
302003,Rural,Great Lake,Rich
302004,Rural,Great Lake,Rich
302005,Rural,Great Lake,Middle
302006,Rural,Great Lake,Rich
302007,Rural,Great Lake,Rich
302008,Rural,Great Lake,Rich
302009,Rural,Great Lake,Rich
302010,Rural,Great Lake,Poor
302011,Rural,Great Lake,Middle
302012,Rural,Great Lake,Rich
302013,Rural,Great Lake,Poor
302014,Rural,Great Lake,Middle
302015,Rural,Great Lake,Poor
302016,Rural,Great Lake,Poor
302017,Rural,Great Lake,Middle
302018,Rural,Great Lake,Middle
302019,Rural,Great Lake,Middle
302020,Rural,Great Lake,Poor
302021,Rural,Great Lake,Rich
302022,Rural,Great Lake,Poor
302023,Rural,Great Lake,Poorest
302024,Rural,Great Lake,Poor
302025,Rural,Great Lake,Rich
302026,Rural,Great Lake,Rich
302027,Rural,Great Lake,Rich
302028,Rural,Great Lake,Poorest
303001,Rural,Great Lake,Middle
303002,Rural,Great Lake,Middle
303003,Rural,Great Lake,Poorest
303004,Rural,Great Lake,Poor
303005,Rural,Great Lake,Rich
303006,Rural,Great Lake,Poorest
303007,Rural,Great Lake,Poor
303008,Rural,Great Lake,Poor
303009,Rural,Great Lake,Rich
303010,Rural,Great Lake,Poor
303011,Rural,Great Lake,Middle
303012,Rural,Great Lake,Poorest
303013,Rural,Great Lake,Poorest
303014,Rural,Great Lake,Poor
303015,Rural,Great Lake,Middle
303016,Rural,Great Lake,Poor
303017,Rural,Great Lake,Poor
303018,Rural,Great Lake,Poorest
303019,Rural,Great Lake,Poorest
303021,Rural,Great Lake,Rich
303022,Rural,Great Lake,Poor
303024,Rural,Great Lake,Middle
303025,Rural,Great Lake,Poor
303026,Rural,Great Lake,Poor
303027,Rural,Great Lake,Poor
303028,Rural,Great Lake,Poor
304001,Rural,Great Lake,Rich
304002,Rural,Great Lake,Middle
304003,Rural,Great Lake,Middle
304004,Rural,Great Lake,Middle
304005,Rural,Great Lake,Middle
304006,Rural,Great Lake,Middle
304007,Rural,Great Lake,Poor
304008,Rural,Great Lake,Poorest
304009,Rural,Great Lake,Poor
304010,Rural,Great Lake,Middle
304011,Rural,Great Lake,Rich
304012,Rural,Great Lake,Poorest
304013,Rural,Great Lake,Poorest
304014,Rural,Great Lake,Rich
304015,Rural,Great Lake,Poor
304016,Rural,Great Lake,Poor
304017,Rural,Great Lake,Middle
304018,Rural,Great Lake,Middle
304019,Rural,Great Lake,Poor
304020,Rural,Great Lake,Poor
304021,Rural,Great Lake,Middle
304022,Rural,Great Lake,Middle
304023,Rural,Great Lake,Poor
304024,Rural,Great Lake,Poor
304025,Rural,Great Lake,Rich
304026,Rural,Great Lake,Rich
304027,Rural,Great Lake,Rich
304028,Rural,Great Lake,Middle
305001,Rural,Great Lake,Richest
305002,Rural,Great Lake,Rich
305003,Rural,Great Lake,Middle
305004,Rural,Great Lake,Middle
305005,Rural,Great Lake,Rich
305006,Rural,Great Lake,Rich
305007,Rural,Great Lake,Rich
305008,Rural,Great Lake,Richest
305009,Rural,Great Lake,Rich
305010,Rural,Great Lake,Rich
305011,Rural,Great Lake,Poorest
305012,Rural,Great Lake,Richest
305013,Rural,Great Lake,Rich
305014,Rural,Great Lake,Rich
305015,Rural,Great Lake,Poor
305016,Rural,Great Lake,Rich
305017,Rural,Great Lake,Middle
305018,Rural,Great Lake,Rich
305019,Rural,Great Lake,Poorest
305020,Rural,Great Lake,Poor
305021,Rural,Great Lake,Rich
305022,Rural,Great Lake,Middle
305023,Rural,Great Lake,Poor
305024,Rural,Great Lake,Poor
305025,Rural,Great Lake,Rich
305026,Rural,Great Lake,Rich
305027,Rural,Great Lake,Richest
305028,Rural,Great Lake,Richest
306001,Rural,Great Lake,Poor
306002,Rural,Great Lake,Poorest
306003,Rural,Great Lake,Poorest
306004,Rural,Great Lake,Rich
306005,Rural,Great Lake,Middle
306006,Rural,Great Lake,Rich
306007,Rural,Great Lake,Poor
306008,Rural,Great Lake,Poorest
306009,Rural,Great Lake,Rich
306010,Rural,Great Lake,Poor
306011,Rural,Great Lake,Poorest
306012,Rural,Great Lake,Poor
306013,Rural,Great Lake,Poor
306014,Rural,Great Lake,Poor
306015,Rural,Great Lake,Poorest
306016,Rural,Great Lake,Middle
306017,Rural,Great Lake,Poor
306018,Rural,Great Lake,Poor
306019,Rural,Great Lake,Middle
306020,Rural,Great Lake,Poorest
306021,Rural,Great Lake,Poor
306022,Rural,Great Lake,Poorest
306023,Rural,Great Lake,Middle
306024,Rural,Great Lake,Poorest
306025,Rural,Great Lake,Rich
306026,Rural,Great Lake,Poorest
306027,Rural,Great Lake,Poor
306028,Rural,Great Lake,Poorest
307001,Rural,Great Lake,Middle
307002,Rural,Great Lake,Poorest
307003,Rural,Great Lake,Middle
307004,Rural,Great Lake,Rich
307005,Rural,Great Lake,Rich
307006,Rural,Great Lake,Poor
307007,Rural,Great Lake,Poorest
307008,Rural,Great Lake,Rich
307009,Rural,Great Lake,Middle
307010,Rural,Great Lake,Poor
307011,Rural,Great Lake,Poorest
307012,Rural,Great Lake,Middle
307013,Rural,Great Lake,Poorest
307014,Rural,Great Lake,Poorest
307015,Rural,Great Lake,Middle
307016,Rural,Great Lake,Rich
307017,Rural,Great Lake,Rich
307018,Rural,Great Lake,Middle
307019,Rural,Great Lake,Middle
307020,Rural,Great Lake,Rich
307021,Rural,Great Lake,Poorest
307022,Rural,Great Lake,Middle
307023,Rural,Great Lake,Rich
307024,Rural,Great Lake,Poorest
307025,Rural,Great Lake,Poor
307026,Rural,Great Lake,Middle
307027,Rural,Great Lake,Middle
307028,Rural,Great Lake,Middle
308001,Urban,Great Lake,Richest
308002,Urban,Great Lake,Rich
308003,Urban,Great Lake,Richest
308004,Urban,Great Lake,Richest
308005,Urban,Great Lake,Middle
308006,Urban,Great Lake,Rich
308007,Urban,Great Lake,Rich
308008,Urban,Great Lake,Middle
308009,Urban,Great Lake,Poor
308010,Urban,Great Lake,Richest
308011,Urban,Great Lake,Richest
308012,Urban,Great Lake,Richest
308013,Urban,Great Lake,Richest
308014,Urban,Great Lake,Rich
308015,Urban,Great Lake,Middle
308016,Urban,Great Lake,Richest
308017,Urban,Great Lake,Richest
308018,Urban,Great Lake,Rich
308019,Urban,Great Lake,Rich
308020,Urban,Great Lake,Richest
308021,Urban,Great Lake,Rich
308022,Urban,Great Lake,Poor
308023,Urban,Great Lake,Poor
308024,Urban,Great Lake,Poorest
309001,Rural,Great Lake,Middle
309002,Rural,Great Lake,Poorest
309003,Rural,Great Lake,Poorest
309004,Rural,Great Lake,Poorest
309005,Rural,Great Lake,Poorest
309006,Rural,Great Lake,Poorest
309007,Rural,Great Lake,Poor
309008,Rural,Great Lake,Poorest
309009,Rural,Great Lake,Rich
309010,Rural,Great Lake,Poorest
309011,Rural,Great Lake,Poorest
309012,Rural,Great Lake,Poorest
309013,Rural,Great Lake,Poorest
309014,Rural,Great Lake,Poorest
309015,Rural,Great Lake,Poorest
309018,Rural,Great Lake,Poor
309019,Rural,Great Lake,Poor
309020,Rural,Great Lake,Poorest
309021,Rural,Great Lake,Poorest
309022,Rural,Great Lake,Poorest
309023,Rural,Great Lake,Poorest
309024,Rural,Great Lake,Poorest
309025,Rural,Great Lake,Poorest
309026,Rural,Great Lake,Poorest
309027,Rural,Great Lake,Poorest
309028,Rural,Great Lake,Poorest
310001,Rural,Great Lake,Rich
310002,Rural,Great Lake,Rich
310004,Rural,Great Lake,Poor
310005,Rural,Great Lake,Poorest
310006,Rural,Great Lake,Poorest
310007,Rural,Great Lake,Poor
310008,Rural,Great Lake,Poorest
310009,Rural,Great Lake,Poor
310010,Rural,Great Lake,Richest
310011,Rural,Great Lake,Poorest
310012,Rural,Great Lake,Poorest
310013,Rural,Great Lake,Poorest
310014,Rural,Great Lake,Poorest
310015,Rural,Great Lake,Poorest
310016,Rural,Great Lake,Poorest
310017,Rural,Great Lake,Poorest
310018,Rural,Great Lake,Poor
310019,Rural,Great Lake,Poorest
310020,Rural,Great Lake,Poor
310021,Rural,Great Lake,Middle
310022,Rural,Great Lake,Poorest
310023,Rural,Great Lake,Middle
310024,Rural,Great Lake,Poor
310025,Rural,Great Lake,Poorest
310026,Rural,Great Lake,Poorest
310027,Rural,Great Lake,Poorest
310028,Rural,Great Lake,Middle
311001,Rural,Great Lake,Richest
311002,Rural,Great Lake,Rich
311003,Rural,Great Lake,Richest
311004,Rural,Great Lake,Richest
311005,Rural,Great Lake,Richest
311006,Rural,Great Lake,Richest
311007,Rural,Great Lake,Richest
311008,Rural,Great Lake,Poor
311009,Rural,Great Lake,Richest
311010,Rural,Great Lake,Richest
311011,Rural,Great Lake,Richest
311012,Rural,Great Lake,Rich
311013,Rural,Great Lake,Richest
311014,Rural,Great Lake,Richest
311015,Rural,Great Lake,Middle
311016,Rural,Great Lake,Rich
311017,Rural,Great Lake,Rich
311018,Rural,Great Lake,Rich
311019,Rural,Great Lake,Rich
311020,Rural,Great Lake,Middle
311021,Rural,Great Lake,Richest
311022,Rural,Great Lake,Rich
311023,Rural,Great Lake,Rich
311024,Rural,Great Lake,Middle
311025,Rural,Great Lake,Poorest
311026,Rural,Great Lake,Poor
311027,Rural,Great Lake,Poor
311028,Rural,Great Lake,Poor
312001,Rural,Great Lake,Poorest
312002,Rural,Great Lake,Middle
312003,Rural,Great Lake,Rich
312004,Rural,Great Lake,Rich
312005,Rural,Great Lake,Middle
312007,Rural,Great Lake,Rich
312008,Rural,Great Lake,Poor
312009,Rural,Great Lake,Poorest
312010,Rural,Great Lake,Poor
312011,Rural,Great Lake,Poorest
312012,Rural,Great Lake,Poorest
312013,Rural,Great Lake,Middle
312014,Rural,Great Lake,Poorest
312015,Rural,Great Lake,Poorest
312016,Rural,Great Lake,Poorest
312017,Rural,Great Lake,Poorest
312018,Rural,Great Lake,Poorest
312019,Rural,Great Lake,Poor
312020,Rural,Great Lake,Poorest
312021,Rural,Great Lake,Poor
312022,Rural,Great Lake,Poorest
312023,Rural,Great Lake,Poor
312024,Rural,Great Lake,Poor
312025,Rural,Great Lake,Poorest
312026,Rural,Great Lake,Poorest
312027,Rural,Great Lake,Poor
312028,Rural,Great Lake,Poor
313001,Rural,Great Lake,Poorest
313002,Rural,Great Lake,Rich
313003,Rural,Great Lake,Rich
313004,Rural,Great Lake,Middle
313005,Rural,Great Lake,Middle
313006,Rural,Great Lake,Poor
313007,Rural,Great Lake,Poorest
313008,Rural,Great Lake,Rich
313009,Rural,Great Lake,Poorest
313011,Rural,Great Lake,Poorest
313012,Rural,Great Lake,Poorest
313013,Rural,Great Lake,Poorest
313014,Rural,Great Lake,Poorest
313015,Rural,Great Lake,Poorest
313016,Rural,Great Lake,Middle
313017,Rural,Great Lake,Poorest
313018,Rural,Great Lake,Poor
313019,Rural,Great Lake,Middle
313020,Rural,Great Lake,Middle
313021,Rural,Great Lake,Poor
313022,Rural,Great Lake,Middle
313023,Rural,Great Lake,Poorest
313024,Rural,Great Lake,Poorest
313025,Rural,Great Lake,Poorest
313026,Rural,Great Lake,Poor
313027,Rural,Great Lake,Poorest
313028,Rural,Great Lake,Poor
314001,Rural,Great Lake,Rich
314002,Rural,Great Lake,Poor
314003,Rural,Great Lake,Middle
314004,Rural,Great Lake,Middle
314005,Rural,Great Lake,Middle
314006,Rural,Great Lake,Poor
314007,Rural,Great Lake,Poor
314008,Rural,Great Lake,Rich
314009,Rural,Great Lake,Poor
314010,Rural,Great Lake,Poorest
314011,Rural,Great Lake,Poor
314012,Rural,Great Lake,Poor
314013,Rural,Great Lake,Poorest
314014,Rural,Great Lake,Poorest
314015,Rural,Great Lake,Middle
314016,Rural,Great Lake,Poor
314017,Rural,Great Lake,Rich
314018,Rural,Great Lake,Poor
314019,Rural,Great Lake,Rich
314020,Rural,Great Lake,Rich
314021,Rural,Great Lake,Poorest
314022,Rural,Great Lake,Middle
314023,Rural,Great Lake,Poor
314024,Rural,Great Lake,Rich
314025,Rural,Great Lake,Poor
314026,Rural,Great Lake,Poorest
314027,Rural,Great Lake,Poor
314028,Rural,Great Lake,Poorest
315001,Rural,Great Lake,Rich
315002,Rural,Great Lake,Rich
315003,Rural,Great Lake,Rich
315005,Rural,Great Lake,Rich
315006,Rural,Great Lake,Rich
315007,Rural,Great Lake,Rich
315008,Rural,Great Lake,Rich
315009,Rural,Great Lake,Rich
315010,Rural,Great Lake,Rich
315011,Rural,Great Lake,Middle
315012,Rural,Great Lake,Middle
315013,Rural,Great Lake,Middle
315014,Rural,Great Lake,Rich
315015,Rural,Great Lake,Rich
315016,Rural,Great Lake,Rich
315017,Rural,Great Lake,Rich
315018,Rural,Great Lake,Middle
315019,Rural,Great Lake,Richest
315020,Rural,Great Lake,Rich
315021,Rural,Great Lake,Richest
315022,Rural,Great Lake,Rich
315023,Rural,Great Lake,Poor
315024,Rural,Great Lake,Richest
315025,Rural,Great Lake,Rich
315026,Rural,Great Lake,Rich
315027,Rural,Great Lake,Rich
315028,Rural,Great Lake,Richest
316001,Rural,Great Lake,Poorest
316002,Rural,Great Lake,Poor
316003,Rural,Great Lake,Poor
316004,Rural,Great Lake,Poor
316005,Rural,Great Lake,Poor
316006,Rural,Great Lake,Rich
316007,Rural,Great Lake,Poor
316008,Rural,Great Lake,Poorest
316009,Rural,Great Lake,Poor
316010,Rural,Great Lake,Rich
316011,Rural,Great Lake,Poor
316012,Rural,Great Lake,Middle
316013,Rural,Great Lake,Poor
316014,Rural,Great Lake,Poor
316015,Rural,Great Lake,Poorest
316016,Rural,Great Lake,Poor
316017,Rural,Great Lake,Poor
316018,Rural,Great Lake,Middle
316019,Rural,Great Lake,Poor
316020,Rural,Great Lake,Poorest
316021,Rural,Great Lake,Poorest
316022,Rural,Great Lake,Poor
316023,Rural,Great Lake,Poor
316024,Rural,Great Lake,Rich
316025,Rural,Great Lake,Poor
316026,Rural,Great Lake,Rich
316027,Rural,Great Lake,Poor
316028,Rural,Great Lake,Poor
317001,Rural,Great Lake,Poor
317002,Rural,Great Lake,Poorest
317003,Rural,Great Lake,Poorest
317004,Rural,Great Lake,Poor
317005,Rural,Great Lake,Poorest
317006,Rural,Great Lake,Poorest
317007,Rural,Great Lake,Poor
317008,Rural,Great Lake,Poor
317009,Rural,Great Lake,Poor
317010,Rural,Great Lake,Poorest
317011,Rural,Great Lake,Poorest
317012,Rural,Great Lake,Poor
317013,Rural,Great Lake,Poorest
317014,Rural,Great Lake,Poor
317015,Rural,Great Lake,Poor
317016,Rural,Great Lake,Poor
317017,Rural,Great Lake,Rich
317018,Rural,Great Lake,Poor
317019,Rural,Great Lake,Poor
317020,Rural,Great Lake,Poor
317021,Rural,Great Lake,Middle
317022,Rural,Great Lake,Poor
317023,Rural,Great Lake,Poor
317024,Rural,Great Lake,Rich
317025,Rural,Great Lake,Poor
317026,Rural,Great Lake,Poorest
317027,Rural,Great Lake,Rich
317028,Rural,Great Lake,Poor
318001,Rural,Great Lake,Poor
318002,Rural,Great Lake,Middle
318003,Rural,Great Lake,Poor
318004,Rural,Great Lake,Poor
318005,Rural,Great Lake,Poorest
318006,Rural,Great Lake,Poorest
318007,Rural,Great Lake,Poor
318008,Rural,Great Lake,Poor
318009,Rural,Great Lake,Poor
318010,Rural,Great Lake,Poor
318011,Rural,Great Lake,Poor
318012,Rural,Great Lake,Poor
318013,Rural,Great Lake,Middle
318014,Rural,Great Lake,Middle
318015,Rural,Great Lake,Middle
318016,Rural,Great Lake,Poor
318017,Rural,Great Lake,Middle
318018,Rural,Great Lake,Middle
318019,Rural,Great Lake,Middle
318020,Rural,Great Lake,Poor
318021,Rural,Great Lake,Poor
318022,Rural,Great Lake,Poor
318023,Rural,Great Lake,Poor
318024,Rural,Great Lake,Poorest
318025,Rural,Great Lake,Poorest
318026,Rural,Great Lake,Poor
318027,Rural,Great Lake,Middle
318028,Rural,Great Lake,Poor
319001,Rural,Great Lake,Poor
319002,Rural,Great Lake,Poor
319003,Rural,Great Lake,Poorest
319004,Rural,Great Lake,Poor
319006,Rural,Great Lake,Poor
319007,Rural,Great Lake,Middle
319008,Rural,Great Lake,Poorest
319009,Rural,Great Lake,Poorest
319010,Rural,Great Lake,Poor
319011,Rural,Great Lake,Middle
319012,Rural,Great Lake,Poorest
319013,Rural,Great Lake,Middle
319014,Rural,Great Lake,Poorest
319015,Rural,Great Lake,Poorest
319016,Rural,Great Lake,Poor
319017,Rural,Great Lake,Poorest
319018,Rural,Great Lake,Poor
319019,Rural,Great Lake,Poor
319020,Rural,Great Lake,Poorest
319021,Rural,Great Lake,Poorest
319022,Rural,Great Lake,Middle
319023,Rural,Great Lake,Poor
319024,Rural,Great Lake,Poor
319025,Rural,Great Lake,Middle
319026,Rural,Great Lake,Middle
319027,Rural,Great Lake,Poor
319028,Rural,Great Lake,Poorest
320001,Urban,Great Lake,Rich
320002,Urban,Great Lake,Richest
320003,Urban,Great Lake,Richest
320004,Urban,Great Lake,Richest
320005,Urban,Great Lake,Richest
320006,Urban,Great Lake,Richest
320007,Urban,Great Lake,Richest
320008,Urban,Great Lake,Richest
320009,Urban,Great Lake,Rich
320010,Urban,Great Lake,Richest
320011,Urban,Great Lake,Richest
320012,Urban,Great Lake,Richest
320013,Urban,Great Lake,Richest
320014,Urban,Great Lake,Richest
320015,Urban,Great Lake,Richest
320016,Urban,Great Lake,Richest
320017,Urban,Great Lake,Richest
320019,Urban,Great Lake,Richest
320020,Urban,Great Lake,Richest
320021,Urban,Great Lake,Richest
320022,Urban,Great Lake,Richest
320023,Urban,Great Lake,Richest
320024,Urban,Great Lake,Richest
321002,Urban,Great Lake,Richest
321003,Urban,Great Lake,Richest
321004,Urban,Great Lake,Richest
321005,Urban,Great Lake,Richest
321006,Urban,Great Lake,Richest
321007,Urban,Great Lake,Richest
