HHID,residence,region,wealth_q
102007,Urban,Great Lake,Rich
102012,Urban,Great Lake,Richest
102016,Urban,Great Lake,Richest
102021,Urban,Great Lake,Middle
102025,Urban,Great Lake,Rich
102030,Urban,Great Lake,Richest
102034,Urban,Great Lake,Middle
102038,Urban,Great Lake,Middle
102043,Urban,Great Lake,Richest
102047,Urban,Great Lake,Middle
102052,Urban,Great Lake,Poor
102056,Urban,Great Lake,Richest
102060,Urban,Great Lake,Poorest
102065,Urban,Great Lake,Poorest
102069,Urban,Great Lake,Richest
102074,Urban,Great Lake,Rich
102078,Urban,Great Lake,Rich
102083,Urban,Great Lake,Rich
102087,Urban,Great Lake,Rich
102091,Urban,Great Lake,Richest
102096,Urban,Great Lake,Middle
102100,Urban,Great Lake,Poorest
102105,Urban,Great Lake,Middle
103002,Urban,Great Lake,Richest
103003,Urban,Great Lake,Richest
103005,Urban,Great Lake,Richest
103006,Urban,Great Lake,Richest
103008,Urban,Great Lake,Richest
103013,Urban,Great Lake,Poor
103014,Urban,Great Lake,Rich
103017,Urban,Great Lake,Poorest
103019,Urban,Great Lake,Poorest
103021,Urban,Great Lake,Poorest
103022,Urban,Great Lake,Richest
103025,Urban,Great Lake,Richest
103027,Urban,Great Lake,Richest
103028,Urban,Great Lake,Poor
103030,Urban,Great Lake,Richest
103032,Urban,Great Lake,Richest
103033,Urban,Great Lake,Rich
103035,Urban,Great Lake,Poor
103036,Urban,Great Lake,Rich
103038,Urban,Great Lake,Rich
104004,Urban,Great Lake,Richest
104009,Urban,Great Lake,Poor
104013,Urban,Great Lake,Poorest
104017,Urban,Great Lake,Middle
104021,Urban,Great Lake,Poor
104025,Urban,Great Lake,Richest
104030,Urban,Great Lake,Middle
104034,Urban,Great Lake,Poor
104038,Urban,Great Lake,Rich
104042,Urban,Great Lake,Middle
104047,Urban,Great Lake,Middle
104051,Urban,Great Lake,Rich
104055,Urban,Great Lake,Richest
104059,Urban,Great Lake,Richest
104063,Urban,Great Lake,Rich
104068,Urban,Great Lake,Richest
104072,Urban,Great Lake,Richest
104080,Urban,Great Lake,Poor
104084,Urban,Great Lake,Rich
104089,Urban,Great Lake,Richest
104093,Urban,Great Lake,Rich
104097,Urban,Great Lake,Rich
104101,Urban,Great Lake,Richest
105006,Urban,Great Lake,Poorest
105012,Urban,Great Lake,Poorest
105017,Urban,Great Lake,Richest
105023,Urban,Great Lake,Poor
105028,Urban,Great Lake,Rich
105034,Urban,Great Lake,Rich
105039,Urban,Great Lake,Middle
105045,Urban,Great Lake,Rich
105050,Urban,Great Lake,Richest
105056,Urban,Great Lake,Rich
105061,Urban,Great Lake,Rich
105067,Urban,Great Lake,Rich
105073,Urban,Great Lake,Richest
105078,Urban,Great Lake,Rich
105084,Urban,Great Lake,Rich
105089,Urban,Great Lake,Rich
105095,Urban,Great Lake,Richest
105100,Urban,Great Lake,Richest
105106,Urban,Great Lake,Middle
105111,Urban,Great Lake,Rich
105117,Urban,Great Lake,Richest
105122,Urban,Great Lake,Richest
105128,Urban,Great Lake,Rich
105133,Urban,Great Lake,Richest
106007,Urban,Great Lake,Richest
106016,Urban,Great Lake,Richest
106024,Urban,Great Lake,Rich
106032,Urban,Great Lake,Richest
106040,Urban,Great Lake,Richest
106049,Urban,Great Lake,Richest
106057,Urban,Great Lake,Middle
106065,Urban,Great Lake,Rich
106074,Urban,Great Lake,Richest
106082,Urban,Great Lake,Middle
106090,Urban,Great Lake,Rich
106098,Urban,Great Lake,Rich
106107,Urban,Great Lake,Rich
106115,Urban,Great Lake,Rich
106123,Urban,Great Lake,Richest
106132,Urban,Great Lake,Middle
106140,Urban,Great Lake,Richest
106148,Urban,Great Lake,Richest
106156,Urban,Great Lake,Poorest
106173,Urban,Great Lake,Rich
106181,Urban,Great Lake,Richest
106190,Urban,Great Lake,Poorest
106198,Urban,Great Lake,Richest
107002,Urban,Great Lake,Richest
107006,Urban,Great Lake,Richest
107011,Urban,Great Lake,Richest
107015,Urban,Great Lake,Richest
107020,Urban,Great Lake,Poor
107024,Urban,Great Lake,Rich
107029,Urban,Great Lake,Middle
107038,Urban,Great Lake,Richest
107042,Urban,Great Lake,Richest
107047,Urban,Great Lake,Rich
107051,Urban,Great Lake,Rich
107056,Urban,Great Lake,Middle
107060,Urban,Great Lake,Richest
107065,Urban,Great Lake,Rich
107069,Urban,Great Lake,Rich
107074,Urban,Great Lake,Richest
107078,Urban,Great Lake,Poorest
107083,Urban,Great Lake,Richest
107087,Urban,Great Lake,Rich
107092,Urban,Great Lake,Richest
107096,Urban,Great Lake,Richest
107101,Urban,Great Lake,Middle
107105,Urban,Great Lake,Poor
108003,Urban,Great Lake,Richest
108006,Urban,Great Lake,Rich
108010,Urban,Great Lake,Richest
108014,Urban,Great Lake,Rich
108017,Urban,Great Lake,Richest
108021,Urban,Great Lake,Richest
108025,Urban,Great Lake,Richest
108028,Urban,Great Lake,Richest
108032,Urban,Great Lake,Rich
108039,Urban,Great Lake,Middle
108043,Urban,Great Lake,Richest
108046,Urban,Great Lake,Richest
108050,Urban,Great Lake,Rich
108054,Urban,Great Lake,Rich
108057,Urban,Great Lake,Richest
108061,Urban,Great Lake,Richest
108064,Urban,Great Lake,Rich
108068,Urban,Great Lake,Rich
108072,Urban,Great Lake,Rich
108075,Urban,Great Lake,Richest
108079,Urban,Great Lake,Richest
108083,Urban,Great Lake,Richest
108086,Urban,Great Lake,Richest
109005,Urban,Great Lake,Richest
109009,Urban,Great Lake,Richest
109013,Urban,Great Lake,Rich
109018,Urban,Great Lake,Middle
109022,Urban,Great Lake,Poor
109026,Urban,Great Lake,Richest
109031,Urban,Great Lake,Richest
109035,Urban,Great Lake,Richest
109039,Urban,Great Lake,Rich
109044,Urban,Great Lake,Richest
109048,Urban,Great Lake,Middle
109052,Urban,Great Lake,Rich
109057,Urban,Great Lake,Richest
109061,Urban,Great Lake,Rich
109065,Urban,Great Lake,Richest
109070,Urban,Great Lake,Richest
109074,Urban,Great Lake,Richest
109078,Urban,Great Lake,Rich
109083,Urban,Great Lake,Rich
109087,Urban,Great Lake,Richest
109091,Urban,Great Lake,Rich
109096,Urban,Great Lake,Richest
109100,Urban,Great Lake,Rich
109104,Urban,Great Lake,Richest
110002,Rural,Great Lake,Poorest
110006,Rural,Great Lake,Poorest
110009,Rural,Great Lake,Poorest
110013,Rural,Great Lake,Poor
110016,Rural,Great Lake,Poorest
110020,Rural,Great Lake,Poorest
110023,Rural,Great Lake,Poorest
110027,Rural,Great Lake,Poor
110031,Rural,Great Lake,Middle
110034,Rural,Great Lake,Poorest
110038,Rural,Great Lake,Middle
110041,Rural,Great Lake,Poorest
110045,Rural,Great Lake,Poorest
110048,Rural,Great Lake,Middle
110052,Rural,Great Lake,Poor
110056,Rural,Great Lake,Poorest
110059,Rural,Great Lake,Poorest
110063,Rural,Great Lake,Middle
110066,Rural,Great Lake,Poor
110070,Rural,Great Lake,Rich
110073,Rural,Great Lake,Middle
110077,Rural,Great Lake,Poor
110081,Rural,Great Lake,Rich
110084,Rural,Great Lake,Poor
110088,Rural,Great Lake,Poorest
110091,Rural,Great Lake,Rich
110095,Rural,Great Lake,Middle
110098,Rural,Great Lake,Poor
111001,Rural,Great Lake,Rich
111008,Rural,Great Lake,Poorest
111015,Rural,Great Lake,Middle
111021,Rural,Great Lake,Middle
111028,Rural,Great Lake,Poorest
111034,Rural,Great Lake,Middle
111041,Rural,Great Lake,Rich
111047,Rural,Great Lake,Rich
111054,Rural,Great Lake,Middle
111061,Rural,Great Lake,Middle
111067,Rural,Great Lake,Middle
111074,Rural,Great Lake,Rich
111080,Rural,Great Lake,Middle
111087,Rural,Great Lake,Poorest
111093,Rural,Great Lake,Middle
111100,Rural,Great Lake,Middle
111107,Rural,Great Lake,Middle
111113,Rural,Great Lake,Poorest
111120,Rural,Great Lake,Middle
111126,Rural,Great Lake,Middle
111133,Rural,Great Lake,Poorest
111139,Rural,Great Lake,Poorest
111146,Rural,Great Lake,Poorest
111153,Rural,Great Lake,Rich
111159,Rural,Great Lake,Poor
111166,Rural,Great Lake,Poor
111172,Rural,Great Lake,Poor
111179,Rural,Great Lake,Middle
112003,Rural,Great Lake,Middle
112006,Rural,Great Lake,Rich
112009,Rural,Great Lake,Rich
112012,Rural,Great Lake,Poorest
112015,Rural,Great Lake,Rich
112018,Rural,Great Lake,Poor
112021,Rural,Great Lake,Middle
112024,Rural,Great Lake,Middle
112026,Rural,Great Lake,Rich
112029,Rural,Great Lake,Poor
112032,Rural,Great Lake,Rich
112035,Rural,Great Lake,Poor
112038,Rural,Great Lake,Rich
112041,Rural,Great Lake,Middle
112044,Rural,Great Lake,Rich
112047,Rural,Great Lake,Rich
112050,Rural,Great Lake,Poor
112052,Rural,Great Lake,Middle
112055,Rural,Great Lake,Poorest
112058,Rural,Great Lake,Poorest
112061,Rural,Great Lake,Rich
112064,Rural,Great Lake,Rich
112067,Rural,Great Lake,Middle
112070,Rural,Great Lake,Middle
112073,Rural,Great Lake,Poor
112081,Rural,Great Lake,Poorest
113001,Rural,Great Lake,Middle
113005,Rural,Great Lake,Middle
113010,Rural,Great Lake,Poor
113014,Rural,Great Lake,Middle
113018,Rural,Great Lake,Poor
113022,Rural,Great Lake,Middle
113027,Rural,Great Lake,Poorest
113031,Rural,Great Lake,Poor
113035,Rural,Great Lake,Poorest
113039,Rural,Great Lake,Poorest
113043,Rural,Great Lake,Poorest
113048,Rural,Great Lake,Middle
113052,Rural,Great Lake,Poorest
113056,Rural,Great Lake,Poor
113060,Rural,Great Lake,Poor
113064,Rural,Great Lake,Rich
113069,Rural,Great Lake,Poor
113073,Rural,Great Lake,Poorest
113077,Rural,Great Lake,Rich
113081,Rural,Great Lake,Poorest
113086,Rural,Great Lake,Middle
113090,Rural,Great Lake,Poorest
113094,Rural,Great Lake,Poor
113098,Rural,Great Lake,Middle
113102,Rural,Great Lake,Poorest
113107,Rural,Great Lake,Poor
113111,Rural,Great Lake,Poorest
113115,Rural,Great Lake,Poorest
114001,Rural,Great Lake,Poorest
114008,Rural,Great Lake,Poorest
114012,Rural,Great Lake,Poor
114016,Rural,Great Lake,Poorest
114020,Rural,Great Lake,Middle
114024,Rural,Great Lake,Rich
114028,Rural,Great Lake,Middle
114032,Rural,Great Lake,Poor
114040,Rural,Great Lake,Middle
114043,Rural,Great Lake,Rich
114047,Rural,Great Lake,Middle
114051,Rural,Great Lake,Middle
114055,Rural,Great Lake,Middle
114059,Rural,Great Lake,Middle
114063,Rural,Great Lake,Poor
114067,Rural,Great Lake,Rich
114071,Rural,Great Lake,Middle
114075,Rural,Great Lake,Richest
114078,Rural,Great Lake,Rich
114082,Rural,Great Lake,Poor
114086,Rural,Great Lake,Richest
114090,Rural,Great Lake,Richest
114094,Rural,Great Lake,Rich
114098,Rural,Great Lake,Middle
114102,Rural,Great Lake,Poorest
114106,Rural,Great Lake,Middle
115003,Rural,Great Lake,Poorest
115007,Rural,Great Lake,Poorest
115011,Rural,Great Lake,Middle
115016,Rural,Great Lake,Poorest
115020,Rural,Great Lake,Poor
115025,Rural,Great Lake,Poor
115029,Rural,Great Lake,Rich
115033,Rural,Great Lake,Poor
115038,Rural,Great Lake,Poor
115042,Rural,Great Lake,Poorest
115047,Rural,Great Lake,Poor
115051,Rural,Great Lake,Middle
115055,Rural,Great Lake,Middle
115060,Rural,Great Lake,Middle
115064,Rural,Great Lake,Poor
115068,Rural,Great Lake,Poorest
115073,Rural,Great Lake,Poor
115077,Rural,Great Lake,Poor
115082,Rural,Great Lake,Poor
115086,Rural,Great Lake,Poor
115090,Rural,Great Lake,Middle
115095,Rural,Great Lake,Poorest
115099,Rural,Great Lake,Middle
115104,Rural,Great Lake,Middle
115108,Rural,Great Lake,Poor
115112,Rural,Great Lake,Middle
115117,Rural,Great Lake,Middle
115121,Rural,Great Lake,Poor
116004,Rural,Great Lake,Richest
116009,Rural,Great Lake,Richest
116014,Rural,Great Lake,Richest
116020,Rural,Great Lake,Rich
116025,Rural,Great Lake,Rich
116030,Rural,Great Lake,Poor
116036,Rural,Great Lake,Middle
116041,Rural,Great Lake,Rich
116046,Rural,Great Lake,Poor
116052,Rural,Great Lake,Rich
116057,Rural,Great Lake,Middle
116062,Rural,Great Lake,Poorest
116068,Rural,Great Lake,Poor
116073,Rural,Great Lake,Rich
116078,Rural,Great Lake,Rich
116084,Rural,Great Lake,Middle
116089,Rural,Great Lake,Richest
116094,Rural,Great Lake,Rich
116099,Rural,Great Lake,Richest
116105,Rural,Great Lake,Richest
116110,Rural,Great Lake,Rich
116115,Rural,Great Lake,Rich
116121,Rural,Great Lake,Middle
116126,Rural,Great Lake,Rich
116131,Rural,Great Lake,Rich
116137,Rural,Great Lake,Middle
116142,Rural,Great Lake,Rich
116147,Rural,Great Lake,Middle
117002,Rural,Great Lake,Poorest
117005,Rural,Great Lake,Poorest
117008,Rural,Great Lake,Poorest
117011,Rural,Great Lake,Poorest
117014,Rural,Great Lake,Poor
117017,Rural,Great Lake,Poorest
117019,Rural,Great Lake,Poorest
117022,Rural,Great Lake,Poorest
117025,Rural,Great Lake,Poorest
117028,Rural,Great Lake,Poorest
117031,Rural,Great Lake,Poorest
117034,Rural,Great Lake,Poorest
117037,Rural,Great Lake,Poorest
117040,Rural,Great Lake,Poorest
117043,Rural,Great Lake,Poorest
117046,Rural,Great Lake,Poorest
117049,Rural,Great Lake,Poor
117052,Rural,Great Lake,Poorest
117055,Rural,Great Lake,Poorest
117058,Rural,Great Lake,Poorest
117061,Rural,Great Lake,Poor
117064,Rural,Great Lake,Poorest
117067,Rural,Great Lake,Poor
117070,Rural,Great Lake,Poorest
117073,Rural,Great Lake,Poorest
117076,Rural,Great Lake,Poorest
117079,Rural,Great Lake,Poorest
117082,Rural,Great Lake,Poorest
118002,Rural,Great Lake,Poorest
118007,Rural,Great Lake,Middle
118013,Rural,Great Lake,Middle
118018,Rural,Great Lake,Poor
118023,Rural,Great Lake,Poor
118029,Rural,Great Lake,Poor
118034,Rural,Great Lake,Poor
118039,Rural,Great Lake,Poorest
118045,Rural,Great Lake,Rich
118050,Rural,Great Lake,Poorest
118055,Rural,Great Lake,Middle
118061,Rural,Great Lake,Middle
118066,Rural,Great Lake,Poor
118071,Rural,Great Lake,Middle
118077,Rural,Great Lake,Middle
118082,Rural,Great Lake,Poor
118087,Rural,Great Lake,Poorest
118093,Rural,Great Lake,Poorest
118098,Rural,Great Lake,Poorest
118103,Rural,Great Lake,Poor
118109,Rural,Great Lake,Middle
118114,Rural,Great Lake,Poor
118119,Rural,Great Lake,Poorest
118125,Rural,Great Lake,Poorest
118130,Rural,Great Lake,Middle
118135,Rural,Great Lake,Middle
118140,Rural,Great Lake,Poor
118146,Rural,Great Lake,Poorest
119003,Rural,Great Lake,Poorest
119006,Rural,Great Lake,Poorest
119010,Rural,Great Lake,Poorest
119013,Rural,Great Lake,Poor
119016,Rural,Great Lake,Poorest
119023,Rural,Great Lake,Middle
119027,Rural,Great Lake,Poorest
119030,Rural,Great Lake,Middle
119037,Rural,Great Lake,Middle
119040,Rural,Great Lake,Poorest
119044,Rural,Great Lake,Poorest
119047,Rural,Great Lake,Poorest
119051,Rural,Great Lake,Middle
119054,Rural,Great Lake,Middle
119058,Rural,Great Lake,Poorest
119061,Rural,Great Lake,Rich
119064,Rural,Great Lake,Poorest
119068,Rural,Great Lake,Rich
119071,Rural,Great Lake,Poorest
119075,Rural,Great Lake,Poorest
119078,Rural,Great Lake,Poorest
119082,Rural,Great Lake,Poorest
119085,Rural,Great Lake,Middle
119088,Rural,Great Lake,Middle
119092,Rural,Great Lake,Rich
119095,Rural,Great Lake,Poorest
120001,Rural,Great Lake,Poor
120005,Rural,Great Lake,Middle
120008,Rural,Great Lake,Poor
120011,Rural,Great Lake,Middle
120014,Rural,Great Lake,Poor
120017,Rural,Great Lake,Poorest
120020,Rural,Great Lake,Poorest
120023,Rural,Great Lake,Middle
120026,Rural,Great Lake,Poor
120029,Rural,Great Lake,Poor
120033,Rural,Great Lake,Poorest
120036,Rural,Great Lake,Poor
120039,Rural,Great Lake,Poorest
120042,Rural,Great Lake,Poorest
120045,Rural,Great Lake,Poorest
120048,Rural,Great Lake,Rich
120051,Rural,Great Lake,Poor
120054,Rural,Great Lake,Poorest
120057,Rural,Great Lake,Poor
120061,Rural,Great Lake,Poorest
120064,Rural,Great Lake,Poorest
120067,Rural,Great Lake,Middle
120070,Rural,Great Lake,Middle
120073,Rural,Great Lake,Poorest
120076,Rural,Great Lake,Poorest
120079,Rural,Great Lake,Poor
120082,Rural,Great Lake,Rich
120085,Rural,Great Lake,Poorest
121001,Rural,Great Lake,Richest
121004,Rural,Great Lake,Richest
121008,Rural,Great Lake,Rich
121012,Rural,Great Lake,Richest
121016,Rural,Great Lake,Richest
121019,Rural,Great Lake,Rich
121023,Rural,Great Lake,Middle
121027,Rural,Great Lake,Middle
121031,Rural,Great Lake,Rich
121034,Rural,Great Lake,Poorest
121038,Rural,Great Lake,Rich
121042,Rural,Great Lake,Richest
121046,Rural,Great Lake,Richest
121049,Rural,Great Lake,Richest
121053,Rural,Great Lake,Rich
121057,Rural,Great Lake,Rich
121061,Rural,Great Lake,Richest
121064,Rural,Great Lake,Richest
121068,Rural,Great Lake,Richest
121072,Rural,Great Lake,Rich
121076,Rural,Great Lake,Rich
121079,Rural,Great Lake,Rich
121083,Rural,Great Lake,Middle
121087,Rural,Great Lake,Rich
121091,Rural,Great Lake,Middle
121094,Rural,Great Lake,Rich
121098,Rural,Great Lake,Rich
121102,Rural,Great Lake,Richest
122002,Rural,Great Lake,Richest
122005,Rural,Great Lake,Rich
122008,Rural,Great Lake,Rich
122011,Rural,Great Lake,Middle
122014,Rural,Great Lake,Middle
122017,Rural,Great Lake,Rich
122020,Rural,Great Lake,Rich
122023,Rural,Great Lake,Rich
122026,Rural,Great Lake,Rich
122029,Rural,Great Lake,Rich
122032,Rural,Great Lake,Middle
122035,Rural,Great Lake,Rich
122038,Rural,Great Lake,Poor
122041,Rural,Great Lake,Poor
122044,Rural,Great Lake,Rich
122047,Rural,Great Lake,Middle
122050,Rural,Great Lake,Rich
122053,Rural,Great Lake,Poor
122055,Rural,Great Lake,Richest
122058,Rural,Great Lake,Poorest
122061,Rural,Great Lake,Poorest
122064,Rural,Great Lake,Rich
122067,Rural,Great Lake,Rich
122070,Rural,Great Lake,Poorest
122073,Rural,Great Lake,Rich
122076,Rural,Great Lake,Poor
122079,Rural,Great Lake,Rich
122082,Rural,Great Lake,Rich
123003,Rural,Great Lake,Poorest
123005,Rural,Great Lake,Poorest
123008,Rural,Great Lake,Poor
123011,Rural,Great Lake,Poor
123013,Rural,Great Lake,Poorest
123016,Rural,Great Lake,Poor
123018,Rural,Great Lake,Poorest
123021,Rural,Great Lake,Poorest
123023,Rural,Great Lake,Poor
123026,Rural,Great Lake,Poorest
123031,Rural,Great Lake,Poor
123033,Rural,Great Lake,Poor
123036,Rural,Great Lake,Poor
123038,Rural,Great Lake,Poor
123041,Rural,Great Lake,Poorest
123043,Rural,Great Lake,Poor
123046,Rural,Great Lake,Poor
123049,Rural,Great Lake,Poor
123051,Rural,Great Lake,Poorest
123054,Rural,Great Lake,Poorest
123056,Rural,Great Lake,Poorest
123059,Rural,Great Lake,Middle
123061,Rural,Great Lake,Poor
123064,Rural,Great Lake,Poor
123066,Rural,Great Lake,Middle
123069,Rural,Great Lake,Poor
123071,Rural,Great Lake,Poorest
124002,Rural,Great Lake,Poorest
124004,Rural,Great Lake,Poorest
124006,Rural,Great Lake,Poorest
124008,Rural,Great Lake,Middle
124011,Rural,Great Lake,Rich
124013,Rural,Great Lake,Poorest
124015,Rural,Great Lake,Poor
124017,Rural,Great Lake,Poor
124020,Rural,Great Lake,Poorest
124022,Rural,Great Lake,Poor
124024,Rural,Great Lake,Poorest
124026,Rural,Great Lake,Poorest
124028,Rural,Great Lake,Middle
124031,Rural,Great Lake,Poorest
124033,Rural,Great Lake,Poor
124035,Rural,Great Lake,Poor
124037,Rural,Great Lake,Poor
124039,Rural,Great Lake,Poor
124042,Rural,Great Lake,Poorest
124044,Rural,Great Lake,Poor
124046,Rural,Great Lake,Poorest
124048,Rural,Great Lake,Poorest
124051,Rural,Great Lake,Poorest
124053,Rural,Great Lake,Poorest
124055,Rural,Great Lake,Rich
124057,Rural,Great Lake,Poor
124059,Rural,Great Lake,Poorest
124062,Rural,Great Lake,Poorest
125001,Rural,Great Lake,Poor
125005,Rural,Great Lake,Middle
125009,Rural,Great Lake,Rich
125013,Rural,Great Lake,Poor
125017,Rural,Great Lake,Poorest
125020,Rural,Great Lake,Poor
125024,Rural,Great Lake,Poor
125028,Rural,Great Lake,Rich
125032,Rural,Great Lake,Poorest
125036,Rural,Great Lake,Middle
125040,Rural,Great Lake,Poor
125044,Rural,Great Lake,Middle
125048,Rural,Great Lake,Poorest
125052,Rural,Great Lake,Rich
125056,Rural,Great Lake,Poorest
125060,Rural,Great Lake,Poorest
125064,Rural,Great Lake,Poorest
125068,Rural,Great Lake,Rich
125072,Rural,Great Lake,Poor
125075,Rural,Great Lake,Poor
125079,Rural,Great Lake,Middle
125083,Rural,Great Lake,Poor
125087,Rural,Great Lake,Poor
125091,Rural,Great Lake,Poorest
125095,Rural,Great Lake,Poorest
125099,Rural,Great Lake,Poorest
125103,Rural,Great Lake,Poorest
125107,Rural,Great Lake,Poorest
126004,Rural,Great Lake,Middle
126009,Rural,Great Lake,Poorest
126013,Rural,Great Lake,Middle
126018,Rural,Great Lake,Poorest
126023,Rural,Great Lake,Poorest
126027,Rural,Great Lake,Poorest
126032,Rural,Great Lake,Middle
126037,Rural,Great Lake,Poor
126046,Rural,Great Lake,Middle
126051,Rural,Great Lake,Poorest
126055,Rural,Great Lake,Middle
126060,Rural,Great Lake,Poor
126065,Rural,Great Lake,Poorest
126069,Rural,Great Lake,Poorest
126078,Rural,Great Lake,Middle
126083,Rural,Great Lake,Middle
126088,Rural,Great Lake,Poorest
126092,Rural,Great Lake,Poorest
126097,Rural,Great Lake,Poor
126106,Rural,Great Lake,Poorest
126111,Rural,Great Lake,Poor
126116,Rural,Great Lake,Middle
126120,Rural,Great Lake,Rich
126125,Rural,Great Lake,Poorest
126130,Rural,Great Lake,Middle
127001,Rural,Great Lake,Rich
127007,Rural,Great Lake,Rich
127013,Rural,Great Lake,Middle
127019,Rural,Great Lake,Richest
127024,Rural,Great Lake,Richest
127030,Rural,Great Lake,Richest
127036,Rural,Great Lake,Poorest
127042,Rural,Great Lake,Middle
127047,Rural,Great Lake,Rich
127053,Rural,Great Lake,Poorest
127059,Rural,Great Lake,Poorest
127065,Rural,Great Lake,Poor
127071,Rural,Great Lake,Middle
127076,Rural,Great Lake,Poorest
127082,Rural,Great Lake,Middle
127088,Rural,Great Lake,Poorest
127094,Rural,Great Lake,Rich
127100,Rural,Great Lake,Poor
127105,Rural,Great Lake,Poor
127111,Rural,Great Lake,Poorest
127117,Rural,Great Lake,Middle
127123,Rural,Great Lake,Poor
127128,Rural,Great Lake,Poorest
127134,Rural,Great Lake,Poorest
127140,Rural,Great Lake,Middle
127146,Rural,Great Lake,Poorest
127152,Rural,Great Lake,Poor
127157,Rural,Great Lake,Middle
128001,Rural,Great Lake,Poorest
128004,Rural,Great Lake,Poorest
128007,Rural,Great Lake,Poorest
128011,Rural,Great Lake,Poor
128014,Rural,Great Lake,Poorest
128017,Rural,Great Lake,Poorest
128020,Rural,Great Lake,Poorest
128023,Rural,Great Lake,Rich
128026,Rural,Great Lake,Poor
128029,Rural,Great Lake,Poorest
128033,Rural,Great Lake,Poor
128036,Rural,Great Lake,Poor
128039,Rural,Great Lake,Poorest
128042,Rural,Great Lake,Poorest
128045,Rural,Great Lake,Poorest
128048,Rural,Great Lake,Poorest
128051,Rural,Great Lake,Poor
128055,Rural,Great Lake,Poorest
128058,Rural,Great Lake,Poorest
128061,Rural,Great Lake,Poor
128064,Rural,Great Lake,Poor
128067,Rural,Great Lake,Poor
128070,Rural,Great Lake,Poorest
128073,Rural,Great Lake,Poorest
128077,Rural,Great Lake,Poor
128080,Rural,Great Lake,Poor
128083,Rural,Great Lake,Middle
128086,Rural,Great Lake,Poorest
129003,Rural,Great Lake,Poorest
129005,Rural,Great Lake,Middle
129008,Rural,Great Lake,Poor
129011,Rural,Great Lake,Poor
129014,Rural,Great Lake,Rich
129017,Rural,Great Lake,Poorest
129019,Rural,Great Lake,Middle
129022,Rural,Great Lake,Rich
129025,Rural,Great Lake,Middle
129028,Rural,Great Lake,Poorest
129030,Rural,Great Lake,Middle
129033,Rural,Great Lake,Poorest
129036,Rural,Great Lake,Middle
129039,Rural,Great Lake,Poor
129042,Rural,Great Lake,Rich
129044,Rural,Great Lake,Poor
129047,Rural,Great Lake,Middle
129050,Rural,Great Lake,Middle
129053,Rural,Great Lake,Middle
129056,Rural,Great Lake,Poor
129058,Rural,Great Lake,Poor
129061,Rural,Great Lake,Middle
129064,Rural,Great Lake,Poor
129067,Rural,Great Lake,Poorest
129069,Rural,Great Lake,Poor
129072,Rural,Great Lake,Poor
129075,Rural,Great Lake,Middle
129078,Rural,Great Lake,Middle
130003,Rural,Great Lake,Poor
130008,Rural,Great Lake,Middle
130013,Rural,Great Lake,Rich
130018,Rural,Great Lake,Poor
130023,Rural,Great Lake,Poor
130029,Rural,Great Lake,Rich
130034,Rural,Great Lake,Poor
130039,Rural,Great Lake,Poor
130044,Rural,Great Lake,Poorest
130049,Rural,Great Lake,Poor
130054,Rural,Great Lake,Poorest
130059,Rural,Great Lake,Middle
130064,Rural,Great Lake,Poor
130069,Rural,Great Lake,Rich
130074,Rural,Great Lake,Poor
130079,Rural,Great Lake,Poor
130084,Rural,Great Lake,Rich
130089,Rural,Great Lake,Poorest
130094,Rural,Great Lake,Poorest
130099,Rural,Great Lake,Middle
130104,Rural,Great Lake,Poorest
130109,Rural,Great Lake,Poorest
130114,Rural,Great Lake,Poorest
130124,Rural,Great Lake,Poor
130129,Rural,Great Lake,Middle
130134,Rural,Great Lake,Poorest
130139,Rural,Great Lake,Poor
131001,Rural,Plateau,Rich
131006,Rural,Plateau,Middle
131011,Rural,Plateau,Poorest
131016,Rural,Plateau,Poor
131021,Rural,Plateau,Poor
131026,Rural,Plateau,Middle
131031,Rural,Plateau,Poorest
131035,Rural,Plateau,Rich
131040,Rural,Plateau,Poorest
131045,Rural,Plateau,Poor
131050,Rural,Plateau,Middle
131055,Rural,Plateau,Poor
131060,Rural,Plateau,Poorest
131065,Rural,Plateau,Middle
131070,Rural,Plateau,Poor
131075,Rural,Plateau,Poorest
131080,Rural,Plateau,Poor
131084,Rural,Plateau,Rich
131089,Rural,Plateau,Poor
131094,Rural,Plateau,Poor
131099,Rural,Plateau,Poor
131104,Rural,Plateau,Poorest
131109,Rural,Plateau,Poorest
131114,Rural,Plateau,Poor
131119,Rural,Plateau,Poorest
131124,Rural,Plateau,Poor
131133,Rural,Plateau,Middle
132001,Rural,Plateau,Poor
132004,Rural,Plateau,Poorest
132007,Rural,Plateau,Middle
132010,Rural,Plateau,Poor
132013,Rural,Plateau,Poor
132016,Rural,Plateau,Middle
132019,Rural,Plateau,Poorest
132022,Rural,Plateau,Poor
132025,Rural,Plateau,Poorest
132028,Rural,Plateau,Middle
132031,Rural,Plateau,Poorest
132034,Rural,Plateau,Poorest
132037,Rural,Plateau,Middle
132040,Rural,Plateau,Middle
132043,Rural,Plateau,Poorest
132048,Rural,Plateau,Poorest
132054,Rural,Plateau,Poor
132057,Rural,Plateau,Rich
132060,Rural,Plateau,Poor
132063,Rural,Plateau,Poorest
132066,Rural,Plateau,Poorest
132069,Rural,Plateau,Poor
132072,Rural,Plateau,Poorest
132075,Rural,Plateau,Middle
132078,Rural,Plateau,Middle
