HHID,residence,region,wealth_q
235003,Rural,Coastal,Rich
235004,Rural,Coastal,Richest
235005,Rural,Coastal,Richest
235006,Rural,Coastal,Richest
235007,Rural,Coastal,Middle
235008,Rural,Coastal,Rich
235009,Rural,Coastal,Rich
235010,Rural,Coastal,Middle
235011,Rural,Coastal,Richest
235012,Rural,Coastal,Richest
235013,Rural,Coastal,Richest
235014,Rural,Coastal,Middle
235016,Rural,Coastal,Rich
235017,Rural,Coastal,Richest
235018,Rural,Coastal,Rich
235019,Rural,Coastal,Richest
235020,Rural,Coastal,Rich
235021,Rural,Coastal,Middle
235023,Rural,Coastal,Richest
235024,Rural,Coastal,Poor
235026,Rural,Coastal,Rich
235027,Rural,Coastal,Richest
236001,Rural,Plain,Richest
236002,Rural,Plain,Richest
236003,Rural,Plain,Poor
236004,Rural,Plain,Middle
236005,Rural,Plain,Rich
236006,Rural,Plain,Poor
236007,Rural,Plain,Rich
236008,Rural,Plain,Rich
236009,Rural,Plain,Richest
236010,Rural,Plain,Poorest
236011,Rural,Plain,Rich
236012,Rural,Plain,Poorest
236013,Rural,Plain,Richest
236014,Rural,Plain,Rich
236015,Rural,Plain,Middle
236016,Rural,Plain,Rich
236017,Rural,Plain,Poorest
236018,Rural,Plain,Middle
236019,Rural,Plain,Rich
236020,Rural,Plain,Poor
236021,Rural,Plain,Poor
236022,Rural,Plain,Richest
236023,Rural,Plain,Middle
236024,Rural,Plain,Richest
236025,Rural,Plain,Richest
236026,Rural,Plain,Richest
236027,Rural,Plain,Middle
236028,Rural,Plain,Rich
237001,Rural,Coastal,Rich
237002,Rural,Coastal,Middle
237003,Rural,Coastal,Poor
237004,Rural,Coastal,Poorest
237005,Rural,Coastal,Middle
237006,Rural,Coastal,Middle
237007,Rural,Coastal,Middle
237008,Rural,Coastal,Poor
237009,Rural,Coastal,Rich
237010,Rural,Coastal,Rich
237011,Rural,Coastal,Rich
237012,Rural,Coastal,Middle
237013,Rural,Coastal,Middle
237014,Rural,Coastal,Poorest
237015,Rural,Coastal,Middle
237016,Rural,Coastal,Richest
237017,Rural,Coastal,Poor
237018,Rural,Coastal,Richest
237019,Rural,Coastal,Rich
237020,Rural,Coastal,Poorest
237022,Rural,Coastal,Poor
237023,Rural,Coastal,Poor
237024,Rural,Coastal,Rich
237025,Rural,Coastal,Poor
237026,Rural,Coastal,Poorest
237027,Rural,Coastal,Rich
237028,Rural,Coastal,Poorest
238001,Rural,Plain,Poor
238002,Rural,Plain,Rich
238003,Rural,Plain,Poorest
238004,Rural,Plain,Poor
238005,Rural,Plain,Poor
238006,Rural,Plain,Rich
238007,Rural,Plain,Middle
238008,Rural,Plain,Poor
238009,Rural,Plain,Poor
238010,Rural,Plain,Poor
238011,Rural,Plain,Poorest
238012,Rural,Plain,Poor
238013,Rural,Plain,Poorest
238014,Rural,Plain,Poorest
238016,Rural,Plain,Poor
238017,Rural,Plain,Poorest
238018,Rural,Plain,Poorest
238019,Rural,Plain,Middle
238020,Rural,Plain,Poorest
238021,Rural,Plain,Poorest
238022,Rural,Plain,Poorest
238023,Rural,Plain,Poor
238025,Rural,Plain,Poorest
238026,Rural,Plain,Middle
238027,Rural,Plain,Middle
238028,Rural,Plain,Poorest
239001,Rural,Plain,Poorest
239002,Rural,Plain,Poorest
239003,Rural,Plain,Poorest
239004,Rural,Plain,Poorest
239005,Rural,Plain,Poorest
239006,Rural,Plain,Poorest
239007,Rural,Plain,Poor
239008,Rural,Plain,Middle
239009,Rural,Plain,Poorest
239010,Rural,Plain,Poorest
239011,Rural,Plain,Poor
239012,Rural,Plain,Poorest
239014,Rural,Plain,Poorest
239015,Rural,Plain,Middle
239016,Rural,Plain,Poorest
239017,Rural,Plain,Poor
239018,Rural,Plain,Middle
239019,Rural,Plain,Middle
239020,Rural,Plain,Poorest
239021,Rural,Plain,Poorest
239022,Rural,Plain,Poorest
239023,Rural,Plain,Poorest
239024,Rural,Plain,Poor
239025,Rural,Plain,Poorest
239026,Rural,Plain,Middle
239027,Rural,Plain,Middle
239028,Rural,Plain,Poor
240002,Rural,Plateau,Middle
240003,Rural,Plateau,Poorest
240006,Rural,Plateau,Rich
240009,Rural,Plateau,Middle
240010,Rural,Plateau,Middle
240012,Rural,Plateau,Rich
240013,Rural,Plateau,Poorest
240015,Rural,Plateau,Poorest
240016,Rural,Plateau,Rich
240017,Rural,Plateau,Poor
240018,Rural,Plateau,Poor
240019,Rural,Plateau,Middle
240020,Rural,Plateau,Poorest
240021,Rural,Plateau,Poor
240024,Rural,Plateau,Poor
240025,Rural,Plateau,Poor
240026,Rural,Plateau,Poor
240027,Rural,Plateau,Poor
241001,Rural,Plain,Middle
241002,Rural,Plain,Poorest
241003,Rural,Plain,Poor
241004,Rural,Plain,Rich
241005,Rural,Plain,Rich
241006,Rural,Plain,Middle
241007,Rural,Plain,Middle
241008,Rural,Plain,Poor
241009,Rural,Plain,Rich
241010,Rural,Plain,Rich
241011,Rural,Plain,Poor
241012,Rural,Plain,Poorest
241013,Rural,Plain,Poorest
241014,Rural,Plain,Poor
241015,Rural,Plain,Poor
241016,Rural,Plain,Poor
241017,Rural,Plain,Poorest
241018,Rural,Plain,Middle
241019,Rural,Plain,Poor
241022,Rural,Plain,Middle
241023,Rural,Plain,Middle
241024,Rural,Plain,Middle
241025,Rural,Plain,Middle
241026,Rural,Plain,Middle
241028,Rural,Plain,Middle
242001,Rural,Plain,Rich
242002,Rural,Plain,Rich
242003,Rural,Plain,Rich
242004,Rural,Plain,Middle
242005,Rural,Plain,Richest
242006,Rural,Plain,Rich
242007,Rural,Plain,Richest
242008,Rural,Plain,Rich
242010,Rural,Plain,Poor
242011,Rural,Plain,Rich
242012,Rural,Plain,Rich
242013,Rural,Plain,Richest
242014,Rural,Plain,Rich
242015,Rural,Plain,Richest
242017,Rural,Plain,Richest
242018,Rural,Plain,Middle
242019,Rural,Plain,Rich
242020,Rural,Plain,Richest
242021,Rural,Plain,Poor
242022,Rural,Plain,Rich
242023,Rural,Plain,Richest
242024,Rural,Plain,Middle
242025,Rural,Plain,Rich
242026,Rural,Plain,Richest
242027,Rural,Plain,Middle
242028,Rural,Plain,Rich
243001,Rural,Plateau,Poor
243002,Rural,Plateau,Poorest
243003,Rural,Plateau,Rich
243004,Rural,Plateau,Poorest
243005,Rural,Plateau,Poor
243006,Rural,Plateau,Poor
243007,Rural,Plateau,Middle
243008,Rural,Plateau,Poorest
243009,Rural,Plateau,Poorest
243010,Rural,Plateau,Middle
243011,Rural,Plateau,Poor
243012,Rural,Plateau,Poorest
243013,Rural,Plateau,Poorest
243014,Rural,Plateau,Middle
243015,Rural,Plateau,Poorest
243016,Rural,Plateau,Poorest
243017,Rural,Plateau,Poor
243018,Rural,Plateau,Poor
243019,Rural,Plateau,Poorest
243020,Rural,Plateau,Poorest
243021,Rural,Plateau,Poor
243022,Rural,Plateau,Poor
243023,Rural,Plateau,Poorest
243024,Rural,Plateau,Middle
243025,Rural,Plateau,Poorest
243026,Rural,Plateau,Poorest
243027,Rural,Plateau,Poorest
243028,Rural,Plateau,Poorest
244001,Rural,Plain,Rich
244002,Rural,Plain,Richest
244003,Rural,Plain,Middle
244004,Rural,Plain,Rich
244005,Rural,Plain,Middle
244006,Rural,Plain,Richest
244007,Rural,Plain,Poor
244008,Rural,Plain,Rich
244009,Rural,Plain,Middle
244010,Rural,Plain,Middle
244011,Rural,Plain,Rich
244012,Rural,Plain,Rich
244013,Rural,Plain,Poor
244014,Rural,Plain,Poor
244015,Rural,Plain,Poor
244016,Rural,Plain,Rich
244017,Rural,Plain,Rich
244018,Rural,Plain,Rich
244019,Rural,Plain,Middle
244020,Rural,Plain,Middle
244021,Rural,Plain,Middle
244022,Rural,Plain,Rich
244023,Rural,Plain,Middle
244024,Rural,Plain,Poor
244025,Rural,Plain,Middle
244026,Rural,Plain,Rich
244027,Rural,Plain,Rich
244028,Rural,Plain,Richest
245001,Rural,Great Lake,Poor
245002,Rural,Great Lake,Middle
245003,Rural,Great Lake,Poor
245004,Rural,Great Lake,Poorest
245005,Rural,Great Lake,Rich
245006,Rural,Great Lake,Middle
245007,Rural,Great Lake,Poorest
245008,Rural,Great Lake,Poor
245009,Rural,Great Lake,Rich
245010,Rural,Great Lake,Middle
245011,Rural,Great Lake,Poorest
245012,Rural,Great Lake,Poorest
245013,Rural,Great Lake,Poorest
245014,Rural,Great Lake,Middle
245015,Rural,Great Lake,Rich
245016,Rural,Great Lake,Rich
245017,Rural,Great Lake,Middle
245019,Rural,Great Lake,Poorest
245020,Rural,Great Lake,Poor
245021,Rural,Great Lake,Poorest
245022,Rural,Great Lake,Poor
245023,Rural,Great Lake,Poorest
245024,Rural,Great Lake,Rich
245025,Rural,Great Lake,Poor
245026,Rural,Great Lake,Rich
245027,Rural,Great Lake,Rich
245028,Rural,Great Lake,Middle
246001,Rural,Great Lake,Middle
246002,Rural,Great Lake,Poor
246003,Rural,Great Lake,Rich
246004,Rural,Great Lake,Poor
246005,Rural,Great Lake,Poorest
246006,Rural,Great Lake,Middle
246007,Rural,Great Lake,Rich
246008,Rural,Great Lake,Middle
246009,Rural,Great Lake,Poor
246010,Rural,Great Lake,Richest
246011,Rural,Great Lake,Poor
246012,Rural,Great Lake,Poor
246013,Rural,Great Lake,Poor
246014,Rural,Great Lake,Middle
246015,Rural,Great Lake,Rich
246016,Rural,Great Lake,Poor
246017,Rural,Great Lake,Rich
246018,Rural,Great Lake,Poor
246019,Rural,Great Lake,Poor
246020,Rural,Great Lake,Poorest
246021,Rural,Great Lake,Poor
246022,Rural,Great Lake,Poor
246023,Rural,Great Lake,Middle
246024,Rural,Great Lake,Poor
246025,Rural,Great Lake,Poor
246026,Rural,Great Lake,Rich
246027,Rural,Great Lake,Middle
246028,Rural,Great Lake,Poorest
247002,Rural,Great Lake,Middle
247003,Rural,Great Lake,Poor
247004,Rural,Great Lake,Poor
247005,Rural,Great Lake,Rich
247006,Rural,Great Lake,Poor
247007,Rural,Great Lake,Rich
247008,Rural,Great Lake,Middle
247009,Rural,Great Lake,Rich
247010,Rural,Great Lake,Middle
247011,Rural,Great Lake,Poor
247012,Rural,Great Lake,Rich
247013,Rural,Great Lake,Poor
247014,Rural,Great Lake,Richest
247015,Rural,Great Lake,Rich
247016,Rural,Great Lake,Poor
247017,Rural,Great Lake,Poor
247018,Rural,Great Lake,Rich
247019,Rural,Great Lake,Poor
247020,Rural,Great Lake,Richest
247021,Rural,Great Lake,Rich
247022,Rural,Great Lake,Middle
247023,Rural,Great Lake,Poor
247024,Rural,Great Lake,Poor
247025,Rural,Great Lake,Rich
247026,Rural,Great Lake,Middle
247027,Rural,Great Lake,Poorest
247028,Rural,Great Lake,Poor
248001,Rural,Plateau,Poorest
248002,Rural,Plateau,Rich
248003,Rural,Plateau,Poor
248004,Rural,Plateau,Poorest
248006,Rural,Plateau,Poor
248007,Rural,Plateau,Poor
248008,Rural,Plateau,Poorest
248010,Rural,Plateau,Poorest
248011,Rural,Plateau,Middle
248012,Rural,Plateau,Poorest
248013,Rural,Plateau,Poorest
248014,Rural,Plateau,Poorest
248015,Rural,Plateau,Poorest
248016,Rural,Plateau,Poorest
248017,Rural,Plateau,Poor
248018,Rural,Plateau,Poorest
248019,Rural,Plateau,Poorest
248020,Rural,Plateau,Poorest
248021,Rural,Plateau,Poorest
248022,Rural,Plateau,Poor
248023,Rural,Plateau,Middle
248024,Rural,Plateau,Poorest
248025,Rural,Plateau,Poorest
248026,Rural,Plateau,Poorest
248027,Rural,Plateau,Poorest
248028,Rural,Plateau,Poorest
249001,Rural,Coastal,Poorest
249002,Rural,Coastal,Middle
249003,Rural,Coastal,Poorest
249004,Rural,Coastal,Poor
249005,Rural,Coastal,Poorest
249006,Rural,Coastal,Poor
249007,Rural,Coastal,Rich
249008,Rural,Coastal,Poorest
249009,Rural,Coastal,Rich
249010,Rural,Coastal,Poor
249011,Rural,Coastal,Poorest
249012,Rural,Coastal,Poor
249013,Rural,Coastal,Poorest
249014,Rural,Coastal,Middle
249015,Rural,Coastal,Poorest
249016,Rural,Coastal,Poor
249017,Rural,Coastal,Middle
249018,Rural,Coastal,Poor
249019,Rural,Coastal,Poorest
249020,Rural,Coastal,Rich
249021,Rural,Coastal,Poorest
249022,Rural,Coastal,Middle
249023,Rural,Coastal,Poorest
249024,Rural,Coastal,Poor
249025,Rural,Coastal,Poor
249026,Rural,Coastal,Rich
249027,Rural,Coastal,Poor
249028,Rural,Coastal,Poor
250001,Rural,Plain,Rich
250002,Rural,Plain,Rich
250003,Rural,Plain,Poor
250004,Rural,Plain,Poorest
250005,Rural,Plain,Poor
250006,Rural,Plain,Rich
250007,Rural,Plain,Middle
250008,Rural,Plain,Rich
250009,Rural,Plain,Rich
250010,Rural,Plain,Poor
250011,Rural,Plain,Poorest
250012,Rural,Plain,Poor
250013,Rural,Plain,Middle
250014,Rural,Plain,Poor
250015,Rural,Plain,Rich
250016,Rural,Plain,Middle
250017,Rural,Plain,Middle
250018,Rural,Plain,Poor
250019,Rural,Plain,Middle
250020,Rural,Plain,Poor
250021,Rural,Plain,Poor
250022,Rural,Plain,Middle
250023,Rural,Plain,Middle
250024,Rural,Plain,Poor
250025,Rural,Plain,Middle
250026,Rural,Plain,Poor
250027,Rural,Plain,Middle
250028,Rural,Plain,Middle
251001,Urban,Plateau,Poorest
251002,Urban,Plateau,Middle
251003,Urban,Plateau,Middle
251005,Urban,Plateau,Poor
251007,Urban,Plateau,Middle
251008,Urban,Plateau,Middle
251009,Urban,Plateau,Rich
251010,Urban,Plateau,Rich
251011,Urban,Plateau,Middle
251012,Urban,Plateau,Poorest
251013,Urban,Plateau,Rich
251014,Urban,Plateau,Poor
251015,Urban,Plateau,Middle
251016,Urban,Plateau,Rich
251018,Urban,Plateau,Poor
251019,Urban,Plateau,Poor
251020,Urban,Plateau,Rich
251021,Urban,Plateau,Poor
251024,Urban,Plateau,Middle
251025,Urban,Plateau,Poor
251026,Urban,Plateau,Rich
251027,Urban,Plateau,Richest
251028,Urban,Plateau,Poorest
252001,Rural,Plateau,Richest
252002,Rural,Plateau,Rich
252004,Rural,Plateau,Richest
252005,Rural,Plateau,Rich
252006,Rural,Plateau,Middle
252007,Rural,Plateau,Rich
252008,Rural,Plateau,Richest
252010,Rural,Plateau,Rich
252011,Rural,Plateau,Richest
252012,Rural,Plateau,Richest
252013,Rural,Plateau,Middle
252017,Rural,Plateau,Rich
252018,Rural,Plateau,Richest
252021,Rural,Plateau,Rich
252023,Rural,Plateau,Rich
252024,Rural,Plateau,Middle
252025,Rural,Plateau,Richest
252026,Rural,Plateau,Richest
252028,Rural,Plateau,Richest
253001,Urban,Phnom Penh,Richest
253002,Urban,Phnom Penh,Richest
253003,Urban,Phnom Penh,Richest
253004,Urban,Phnom Penh,Richest
253006,Urban,Phnom Penh,Richest
253007,Urban,Phnom Penh,Richest
253008,Urban,Phnom Penh,Richest
253009,Urban,Phnom Penh,Richest
253010,Urban,Phnom Penh,Richest
253011,Urban,Phnom Penh,Richest
253012,Urban,Phnom Penh,Richest
253013,Urban,Phnom Penh,Richest
253014,Urban,Phnom Penh,Richest
253015,Urban,Phnom Penh,Richest
253019,Urban,Phnom Penh,Richest
253020,Urban,Phnom Penh,Richest
253023,Urban,Phnom Penh,Richest
253025,Urban,Phnom Penh,Richest
253026,Urban,Phnom Penh,Richest
253027,Urban,Phnom Penh,Richest
253028,Urban,Phnom Penh,Richest
254001,Urban,Great Lake,Rich
254002,Urban,Great Lake,Rich
254003,Urban,Great Lake,Richest
254004,Urban,Great Lake,Middle
254005,Urban,Great Lake,Richest
254006,Urban,Great Lake,Richest
254007,Urban,Great Lake,Middle
254008,Urban,Great Lake,Middle
254009,Urban,Great Lake,Richest
254010,Urban,Great Lake,Poorest
254011,Urban,Great Lake,Rich
254012,Urban,Great Lake,Middle
254013,Urban,Great Lake,Poor
254014,Urban,Great Lake,Rich
254016,Urban,Great Lake,Rich
254017,Urban,Great Lake,Rich
254018,Urban,Great Lake,Rich
254019,Urban,Great Lake,Richest
254021,Urban,Great Lake,Richest
254023,Urban,Great Lake,Rich
254025,Urban,Great Lake,Rich
254026,Urban,Great Lake,Rich
254027,Urban,Great Lake,Richest
254028,Urban,Great Lake,Rich
255001,Rural,Phnom Penh,Middle
255002,Rural,Phnom Penh,Richest
255003,Rural,Phnom Penh,Richest
255004,Rural,Phnom Penh,Richest
255005,Rural,Phnom Penh,Richest
255006,Rural,Phnom Penh,Richest
255007,Rural,Phnom Penh,Richest
255008,Rural,Phnom Penh,Rich
255010,Rural,Phnom Penh,Richest
255011,Rural,Phnom Penh,Rich
255012,Rural,Phnom Penh,Richest
255013,Rural,Phnom Penh,Richest
255014,Rural,Phnom Penh,Richest
255015,Rural,Phnom Penh,Richest
255016,Rural,Phnom Penh,Richest
255017,Rural,Phnom Penh,Richest
255018,Rural,Phnom Penh,Richest
255019,Rural,Phnom Penh,Richest
255020,Rural,Phnom Penh,Richest
255021,Rural,Phnom Penh,Rich
255022,Rural,Phnom Penh,Rich
255023,Rural,Phnom Penh,Richest
255024,Rural,Phnom Penh,Rich
255025,Rural,Phnom Penh,Rich
255026,Rural,Phnom Penh,Middle
255027,Rural,Phnom Penh,Richest
255028,Rural,Phnom Penh,Richest
256001,Rural,Great Lake,Poor
256002,Rural,Great Lake,Rich
256003,Rural,Great Lake,Rich
256004,Rural,Great Lake,Rich
256005,Rural,Great Lake,Poor
256006,Rural,Great Lake,Rich
256007,Rural,Great Lake,Richest
256008,Rural,Great Lake,Rich
256009,Rural,Great Lake,Rich
256010,Rural,Great Lake,Richest
256011,Rural,Great Lake,Rich
256012,Rural,Great Lake,Rich
256013,Rural,Great Lake,Rich
256014,Rural,Great Lake,Poor
256015,Rural,Great Lake,Poor
256016,Rural,Great Lake,Richest
256017,Rural,Great Lake,Rich
256018,Rural,Great Lake,Middle
256019,Rural,Great Lake,Poor
256020,Rural,Great Lake,Rich
256021,Rural,Great Lake,Rich
256022,Rural,Great Lake,Poor
256023,Rural,Great Lake,Poorest
256024,Rural,Great Lake,Poorest
256025,Rural,Great Lake,Middle
256026,Rural,Great Lake,Rich
256027,Rural,Great Lake,Middle
256028,Rural,Great Lake,Richest
257001,Urban,Great Lake,Richest
257002,Urban,Great Lake,Richest
257003,Urban,Great Lake,Richest
257004,Urban,Great Lake,Richest
257005,Urban,Great Lake,Rich
257006,Urban,Great Lake,Poorest
257007,Urban,Great Lake,Middle
257008,Urban,Great Lake,Rich
257010,Urban,Great Lake,Poor
257011,Urban,Great Lake,Rich
257012,Urban,Great Lake,Richest
257013,Urban,Great Lake,Richest
257014,Urban,Great Lake,Middle
257015,Urban,Great Lake,Richest
257016,Urban,Great Lake,Richest
257017,Urban,Great Lake,Rich
257018,Urban,Great Lake,Richest
257020,Urban,Great Lake,Rich
257021,Urban,Great Lake,Poorest
257022,Urban,Great Lake,Richest
257023,Urban,Great Lake,Poorest
257024,Urban,Great Lake,Poor
257025,Urban,Great Lake,Poor
257028,Urban,Great Lake,Rich
258001,Rural,Plateau,Middle
258002,Rural,Plateau,Rich
258003,Rural,Plateau,Middle
258004,Rural,Plateau,Poorest
258005,Rural,Plateau,Middle
258006,Rural,Plateau,Middle
258007,Rural,Plateau,Middle
258008,Rural,Plateau,Middle
258009,Rural,Plateau,Middle
258010,Rural,Plateau,Richest
258011,Rural,Plateau,Rich
258012,Rural,Plateau,Richest
258013,Rural,Plateau,Richest
258014,Rural,Plateau,Poor
258015,Rural,Plateau,Rich
258016,Rural,Plateau,Rich
258017,Rural,Plateau,Poorest
258018,Rural,Plateau,Poor
258019,Rural,Plateau,Rich
258020,Rural,Plateau,Richest
258021,Rural,Plateau,Richest
258022,Rural,Plateau,Poorest
258023,Rural,Plateau,Poor
258024,Rural,Plateau,Rich
258025,Rural,Plateau,Poorest
258026,Rural,Plateau,Rich
258027,Rural,Plateau,Richest
258028,Rural,Plateau,Rich
259001,Rural,Plain,Rich
259002,Rural,Plain,Poor
259003,Rural,Plain,Middle
259004,Rural,Plain,Middle
259005,Rural,Plain,Middle
259006,Rural,Plain,Poorest
259007,Rural,Plain,Richest
259008,Rural,Plain,Rich
259009,Rural,Plain,Rich
259010,Rural,Plain,Rich
259011,Rural,Plain,Rich
259012,Rural,Plain,Richest
259013,Rural,Plain,Richest
259014,Rural,Plain,Rich
259015,Rural,Plain,Rich
259016,Rural,Plain,Middle
259017,Rural,Plain,Richest
259018,Rural,Plain,Rich
259019,Rural,Plain,Rich
259020,Rural,Plain,Rich
259021,Rural,Plain,Rich
259022,Rural,Plain,Middle
259023,Rural,Plain,Rich
259024,Rural,Plain,Richest
259025,Rural,Plain,Richest
259027,Rural,Plain,Middle
259028,Rural,Plain,Rich
260001,Rural,Plateau,Rich
260002,Rural,Plateau,Rich
260003,Rural,Plateau,Poor
260004,Rural,Plateau,Poor
260005,Rural,Plateau,Middle
260006,Rural,Plateau,Poorest
260007,Rural,Plateau,Rich
260008,Rural,Plateau,Middle
260009,Rural,Plateau,Poor
260010,Rural,Plateau,Middle
260011,Rural,Plateau,Middle
260012,Rural,Plateau,Rich
260013,Rural,Plateau,Poor
260014,Rural,Plateau,Rich
260015,Rural,Plateau,Middle
260016,Rural,Plateau,Rich
260017,Rural,Plateau,Middle
260018,Rural,Plateau,Rich
260019,Rural,Plateau,Middle
260020,Rural,Plateau,Middle
260021,Rural,Plateau,Middle
260022,Rural,Plateau,Poorest
260023,Rural,Plateau,Richest
260024,Rural,Plateau,Richest
260025,Rural,Plateau,Middle
260026,Rural,Plateau,Poor
260027,Rural,Plateau,Poor
260028,Rural,Plateau,Poor
261001,Rural,Phnom Penh,Richest
261003,Rural,Phnom Penh,Richest
261004,Rural,Phnom Penh,Richest
261005,Rural,Phnom Penh,Richest
261006,Rural,Phnom Penh,Richest
261007,Rural,Phnom Penh,Richest
261008,Rural,Phnom Penh,Richest
261009,Rural,Phnom Penh,Richest
261010,Rural,Phnom Penh,Richest
261011,Rural,Phnom Penh,Richest
261013,Rural,Phnom Penh,Richest
261014,Rural,Phnom Penh,Richest
261015,Rural,Phnom Penh,Richest
261016,Rural,Phnom Penh,Richest
261017,Rural,Phnom Penh,Richest
261018,Rural,Phnom Penh,Richest
261019,Rural,Phnom Penh,Richest
261020,Rural,Phnom Penh,Richest
261021,Rural,Phnom Penh,Richest
261022,Rural,Phnom Penh,Richest
261025,Rural,Phnom Penh,Richest
261026,Rural,Phnom Penh,Richest
261028,Rural,Phnom Penh,Richest
262001,Urban,Plateau,Richest
262003,Urban,Plateau,Richest
262005,Urban,Plateau,Poor
262006,Urban,Plateau,Middle
262007,Urban,Plateau,Richest
262008,Urban,Plateau,Richest
262009,Urban,Plateau,Richest
262010,Urban,Plateau,Poor
262011,Urban,Plateau,Middle
262012,Urban,Plateau,Richest
262013,Urban,Plateau,Rich
262015,Urban,Plateau,Rich
262016,Urban,Plateau,Poor
262017,Urban,Plateau,Poor
262018,Urban,Plateau,Rich
262019,Urban,Plateau,Richest
262020,Urban,Plateau,Richest
262022,Urban,Plateau,Richest
262023,Urban,Plateau,Rich
262024,Urban,Plateau,Richest
262025,Urban,Plateau,Middle
262026,Urban,Plateau,Richest
262027,Urban,Plateau,Rich
263001,Rural,Great Lake,Poorest
263002,Rural,Great Lake,Poor
263003,Rural,Great Lake,Middle
263004,Rural,Great Lake,Rich
263005,Rural,Great Lake,Rich
263006,Rural,Great Lake,Poor
263007,Rural,Great Lake,Rich
263008,Rural,Great Lake,Middle
263009,Rural,Great Lake,Middle
263010,Rural,Great Lake,Rich
263011,Rural,Great Lake,Poorest
263012,Rural,Great Lake,Middle
263013,Rural,Great Lake,Middle
263014,Rural,Great Lake,Poorest
263015,Rural,Great Lake,Poorest
263016,Rural,Great Lake,Middle
263017,Rural,Great Lake,Middle
263018,Rural,Great Lake,Poor
263019,Rural,Great Lake,Rich
263020,Rural,Great Lake,Middle
263021,Rural,Great Lake,Rich
263022,Rural,Great Lake,Poor
263023,Rural,Great Lake,Poor
263024,Rural,Great Lake,Poor
263025,Rural,Great Lake,Poor
263026,Rural,Great Lake,Middle
263027,Rural,Great Lake,Rich
263028,Rural,Great Lake,Middle
264001,Rural,Plain,Rich
264002,Rural,Plain,Middle
264003,Rural,Plain,Middle
264004,Rural,Plain,Poor
264005,Rural,Plain,Rich
264006,Rural,Plain,Poor
264007,Rural,Plain,Rich
264008,Rural,Plain,Middle
264009,Rural,Plain,Rich
264010,Rural,Plain,Middle
264011,Rural,Plain,Middle
264012,Rural,Plain,Poor
264013,Rural,Plain,Richest
264014,Rural,Plain,Rich
264015,Rural,Plain,Rich
264016,Rural,Plain,Middle
264017,Rural,Plain,Middle
264018,Rural,Plain,Middle
264019,Rural,Plain,Rich
264020,Rural,Plain,Middle
264021,Rural,Plain,Rich
264022,Rural,Plain,Rich
264023,Rural,Plain,Middle
264024,Rural,Plain,Middle
264025,Rural,Plain,Middle
264026,Rural,Plain,Middle
264027,Rural,Plain,Middle
264028,Rural,Plain,Middle
265001,Rural,Plain,Poor
265002,Rural,Plain,Rich
265003,Rural,Plain,Rich
265004,Rural,Plain,Poor
265005,Rural,Plain,Middle
265006,Rural,Plain,Rich
265007,Rural,Plain,Richest
265008,Rural,Plain,Middle
265009,Rural,Plain,Poorest
265010,Rural,Plain,Middle
265011,Rural,Plain,Poor
265013,Rural,Plain,Middle
265014,Rural,Plain,Rich
265015,Rural,Plain,Middle
265016,Rural,Plain,Middle
265017,Rural,Plain,Rich
265018,Rural,Plain,Rich
265019,Rural,Plain,Poor
265020,Rural,Plain,Middle
265021,Rural,Plain,Poor
265022,Rural,Plain,Middle
265023,Rural,Plain,Rich
265024,Rural,Plain,Middle
265025,Rural,Plain,Middle
265026,Rural,Plain,Rich
265027,Rural,Plain,Rich
265028,Rural,Plain,Poorest
266001,Rural,Plain,Rich
266002,Rural,Plain,Rich
266003,Rural,Plain,Poorest
266004,Rural,Plain,Middle
266005,Rural,Plain,Poorest
266006,Rural,Plain,Poor
266007,Rural,Plain,Poor
266008,Rural,Plain,Middle
266009,Rural,Plain,Poorest
266010,Rural,Plain,Rich
266011,Rural,Plain,Poor
266012,Rural,Plain,Poor
266013,Rural,Plain,Poorest
266014,Rural,Plain,Rich
266015,Rural,Plain,Poor
266016,Rural,Plain,Rich
266017,Rural,Plain,Middle
266018,Rural,Plain,Poorest
266019,Rural,Plain,Poor
266020,Rural,Plain,Middle
266021,Rural,Plain,Middle
266022,Rural,Plain,Poorest
266023,Rural,Plain,Poorest
266024,Rural,Plain,Poor
266025,Rural,Plain,Poor
266026,Rural,Plain,Middle
266027,Rural,Plain,Middle
266028,Rural,Plain,Middle
267001,Urban,Great Lake,Rich
267002,Urban,Great Lake,Richest
267003,Urban,Great Lake,Poor
267005,Urban,Great Lake,Middle
267006,Urban,Great Lake,Rich
267007,Urban,Great Lake,Middle
267008,Urban,Great Lake,Middle
267010,Urban,Great Lake,Poor
267011,Urban,Great Lake,Poorest
267012,Urban,Great Lake,Middle
267013,Urban,Great Lake,Rich
267014,Urban,Great Lake,Rich
267016,Urban,Great Lake,Rich
267017,Urban,Great Lake,Middle
267018,Urban,Great Lake,Middle
267020,Urban,Great Lake,Poorest
267022,Urban,Great Lake,Rich
267023,Urban,Great Lake,Rich
267024,Urban,Great Lake,Rich
267025,Urban,Great Lake,Middle
267026,Urban,Great Lake,Poor
267027,Urban,Great Lake,Poorest
267028,Urban,Great Lake,Middle
268001,Rural,Great Lake,Poor
268002,Rural,Great Lake,Poor
268003,Rural,Great Lake,Middle
268004,Rural,Great Lake,Poor
268005,Rural,Great Lake,Middle
268006,Rural,Great Lake,Middle
268007,Rural,Great Lake,Rich
268008,Rural,Great Lake,Poor
268009,Rural,Great Lake,Poor
